139265, 536.1, 19.8, 58.1376, 0.158455, 0, 0
140289, 342.5, 34.4, 58.2752, 0.159814, 0, 0
141313, 294.3, 113.3, 58.6461, 0.160865, 0, 0
142337, 424.6, 16.9, 59.1597, 0.159732, 0, 0
143361, 295.9, 100.9, 59.6539, 0.160964, 0, 0
144385, 445.4, 35.3, 60.2686, 0.161338, 0, 0
145409, 310.1, 24.8, 60.7231, 0.161408, 0, 0
146433, 351.5, 8.8, 61.3361, 0.161659, 0, 0
147457, 346.3, 74.9, 61.7262, 0.161977, 0, 0
148481, 414.3, 75.9, 61.7458, 0.163462, 0, 0
149505, 311.9, 28.9, 62.5484, 0.162245, 0, 0
150529, 325.1, 9.5, 63.2997, 0.162455, 0, 0
151553, 354.1, 39, 63.4386, 0.16367, 0, 0
152577, 427, 24.9, 64.1439, 0.162917, 0, 0
153601, 352.3, 33.1, 64.1018, 0.163488, 0, 0
154625, 355.7, 64.4, 65.0443, 0.163362, 0, 0
155649, 342.6, 20.1, 66.9078, 0.163967, 0, 0
156673, 335.7, 21.7, 66.6358, 0.163695, 0, 0
157697, 386.4, 30.6, 66.1753, 0.164521, 0, 0
158721, 418, 24.3, 67.3672, 0.164614, 0, 0
159745, 528, 28.5, 66.9455, 0.165188, 0, 0
160769, 365, 58.9, 70.374, 0.165377, 0, 0
161793, 348, 9.8, 69.3041, 0.16532, 0, 0
162817, 412.9, 70.8, 69.3724, 0.166383, 0, 0
163841, 385.7, 30.9, 70.2579, 0.167671, 0, 0
164865, 401.9, 48.4, 70.9006, 0.167186, 0, 0
165889, 629.9, 38.5, 71.3253, 0.166879, 0, 0
166913, 369.7, 70, 71.4817, 0.167045, 0, 0
167937, 392.7, 18.5, 70.7404, 0.168032, 0, 0
168961, 377.8, 22.5, 74.2157, 0.167661, 0, 0
169985, 418.5, 17.3, 75.4463, 0.167251, 0, 0
171009, 364.7, 7.2, 75.0287, 0.166782, 0, 0
172033, 383.4, 11.9, 77.0897, 0.168218, 0, 0
173057, 719.3, 38.1, 76.6355, 0.167919, 0, 0
174081, 374.7, 22, 76.1267, 0.168515, 0, 0
175105, 547.1, 18.4, 78.6442, 0.168966, 0, 0
176129, 420.9, 20.5, 79.4331, 0.16906, 0, 0
177153, 622.5, 33.5, 78.7522, 0.16988, 0, 0
178177, 447.3, 21.9, 80.3255, 0.169596, 0, 0
179201, 462.3, 23.9, 82.9156, 0.169792, 0, 0
180225, 411.1, 19.5, 81.3473, 0.170179, 0, 0
181249, 402.2, 19.6, 80.6512, 0.170024, 0, 0
182273, 439.3, 4.3, 82.6491, 0.169811, 0, 0
183297, 446.1, 72.2, 83.5729, 0.170565, 0, 0
184321, 887.4, 64.5, 83.1061, 0.171082, 0, 0
185345, 424.1, 7.3, 84.4123, 0.170134, 0, 0
186369, 543.3, 6.7, 84.2534, 0.170608, 0, 0
187393, 578.8, 20.2, 86.1168, 0.171398, 0, 0
188417, 624.3, 13.8, 85.6203, 0.171174, 0, 0
189441, 454.2, 119.9, 88.2472, 0.172342, 0, 0
190465, 1419.9, 18.1, 87.4203, 0.171513, 0, 0
191489, 464.5, 22.4, 89.309, 0.17142, 0, 0
192513, 724, 20.3, 87.592, 0.172416, 0, 0
193537, 732.3, 66.4, 89.2579, 0.174698, 0, 0
194561, 463.1, 20.8, 89.9246, 0.173034, 0, 0
195585, 472.2, 71.3, 90.9736, 0.173796, 0, 0
196609, 484.4, 21.6, 90.1334, 0.174503, 0, 0
197633, 608.5, 18.6, 94.5553, 0.173581, 0, 0
198657, 603, 62.5, 93.1065, 0.173988, 0, 0
199681, 458.4, 20.4, 95.3514, 0.173141, 0, 0
200705, 472.7, 22.4, 97.1226, 0.173903, 0, 0
201729, 462.2, 69.2, 92.1679, 0.174444, 0, 0
202753, 546.2, 24.3, 97.7126, 0.173789, 0, 0
203777, 595.6, 70.8, 96.6136, 0.174399, 0, 0
204801, 493.6, 16.5, 95.7576, 0.174427, 0, 0
205825, 497.3, 43, 98.189, 0.174504, 0, 0
206849, 500.7, 30.2, 96.6274, 0.174926, 0, 0
207873, 490.2, 17.9, 101.725, 0.17462, 0, 0
208897, 492.9, 69.6, 100.207, 0.175479, 0, 0
209921, 510, 37.9, 91.8072, 0.176687, 0, 0
210945, 559.8, 22.1, 93.7884, 0.176736, 0, 0
211969, 530, 20.1, 92.6309, 0.176388, 0, 0
212993, 513.6, 50.1, 92.4213, 0.178184, 0, 0
214017, 538.7, 60.8, 94.5902, 0.179987, 0, 0
215041, 592.1, 67, 103.324, 0.176833, 0, 0
216065, 492.2, 61.1, 104.755, 0.17665, 0, 0
217089, 499, 17.7, 103.7, 0.176549, 0, 0
218113, 554.4, 20.6, 105.614, 0.177016, 0, 0
219137, 537.8, 22.1, 106.314, 0.177283, 0, 0
220161, 539.2, 46.8, 107.596, 0.177032, 0, 0
221185, 548.4, 45.3, 111.675, 0.178259, 0, 0
222209, 509.5, 19.9, 108.686, 0.177861, 0, 0
223233, 603.1, 45.4, 108.692, 0.177928, 0, 0
224257, 546.1, 24, 110.032, 0.178143, 0, 0
225281, 587.4, 33.3, 108.508, 0.179179, 0, 0
226305, 585.3, 69.1, 110.304, 0.17925, 0, 0
227329, 568, 35.6, 112.155, 0.17991, 0, 0
228353, 546.8, 38.1, 103.687, 0.179814, 0, 0
229377, 559.2, 21.7, 101.659, 0.182488, 0, 0
230401, 589.8, 71.7, 103.771, 0.181635, 0, 0
231425, 570.1, 93.6, 105.711, 0.180992, 0, 0
232449, 549.4, 41.9, 120.528, 0.180068, 0, 0
233473, 584.6, 92.2, 119.677, 0.181588, 0, 0
234497, 531.5, 68.9, 119.627, 0.180401, 0, 0
235521, 588.4, 21.9, 119.549, 0.180253, 0, 0
236545, 569.4, 41.2, 116.712, 0.181239, 0, 0
237569, 585.9, 8.7, 115.803, 0.18073, 0, 0
238593, 585.7, 71.6, 108.614, 0.181925, 0, 0
239617, 612.2, 122.3, 111.353, 0.182265, 0, 0
240641, 606.6, 19.5, 109.769, 0.181207, 0, 0
241665, 566.7, 32.7, 119.287, 0.182103, 0, 0
242689, 607.3, 36.5, 124.701, 0.182137, 0, 0
243713, 645.5, 64.2, 120.48, 0.182565, 0, 0
244737, 1195.6, 69.7, 129.795, 0.183029, 0, 0
245761, 594.1, 9.2, 125.46, 0.184426, 0, 0
246785, 580, 62.6, 123.005, 0.183433, 0, 0
247809, 737.6, 32, 124.735, 0.183867, 0, 0
248833, 557, 6.2, 128.052, 0.184567, 0, 0
249857, 738.9, 75.5, 124.215, 0.186707, 0, 0
250881, 599.2, 43.5, 130.554, 0.18548, 0, 0
251905, 624.4, 80.1, 127.085, 0.186803, 0, 0
252929, 602.3, 32.8, 131.044, 0.186412, 0, 0
253953, 623.4, 50.3, 136.334, 0.187276, 0, 0
254977, 639.5, 22.3, 130.214, 0.186738, 0, 0
256001, 1648.8, 20.4, 134.353, 0.187181, 0, 0
257025, 631, 128.8, 131.704, 0.187909, 0, 0
258049, 642.1, 37.7, 117.941, 0.189491, 0, 0
259073, 628.1, 20.2, 122.617, 0.187893, 0, 0
260097, 671.5, 33.6, 108.48, 0.223141, 0, 0
261121, 686.5, 99.1, 110.859, 0.220719, 0, 0
262145, 644.7, 128.8, 112.196, 0.237777, 0, 0
263169, 645.7, 53, 112.094, 0.222053, 0, 0
264193, 638.8, 54.7, 113.168, 0.219738, 0, 0
265217, 634.6, 60.6, 113.653, 0.219851, 0, 0
266241, 668.9, 34.7, 113.646, 0.219138, 0, 0
267265, 1247.7, 102.9, 114.355, 0.219471, 0, 0
268289, 656.3, 72.4, 114.194, 0.219824, 0, 0
269313, 643.9, 89.8, 115.275, 0.222628, 0, 0
270337, 652.2, 35.6, 116.046, 0.219177, 0, 0
271361, 692.3, 44.7, 116.687, 0.219641, 0, 0
272385, 658.5, 57, 118.82, 0.211207, 0, 0
273409, 614, 111.4, 119.019, 0.213432, 0, 0
274433, 666.6, 105.5, 119.652, 0.212258, 0, 0
275457, 2611.9, 35.7, 120.349, 0.21367, 0, 0
276481, 826.4, 180.3, 119.827, 0.211942, 0, 0
277505, 984.2, 288.6, 120.696, 0.21359, 0, 0
278529, 667.8, 79, 121.457, 0.213256, 0, 0
279553, 669.7, 114.8, 122.509, 0.212941, 0, 0
280577, 660.2, 37.7, 123.384, 0.211303, 0, 0
281601, 696.1, 121.2, 125.32, 0.211606, 0, 0
282625, 687.8, 57.7, 124.778, 0.213679, 0, 0
283649, 707.1, 67, 125.515, 0.212965, 0, 0
284673, 683.1, 56.6, 127.184, 0.216874, 0, 0
285697, 698.4, 117.5, 125.524, 0.212688, 0, 0
286721, 675.2, 54.7, 125.437, 0.212487, 0, 0
287745, 1249.4, 36.8, 126.803, 0.2149, 0, 0
288769, 903, 75.6, 128.675, 0.215465, 0, 0
